,Age,Gender,Years at Company,Monthly Income,Number of Promotions,Overtime,Distance from Home,Number of Dependents,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Attrition,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Work-Life Balance_Fair,Work-Life Balance_Good,Work-Life Balance_Poor,Job Satisfaction_Low,Job Satisfaction_Medium,Job Satisfaction_Very High,Performance Rating_Below Average,Performance Rating_High,Performance Rating_Low,Education Level_Bachelor’s Degree,Education Level_High School,Education Level_Master’s Degree,Education Level_PhD,Marital Status_Married,Marital Status_Single,Job Level_Mid,Job Level_Senior,Company Size_Medium,Company Size_Small,Company Reputation_Fair,Company Reputation_Good,Company Reputation_Poor,Employee Recognition_Low,Employee Recognition_Medium,Employee Recognition_Very High
20475,42,0,2,6862,3,1,10,1,28,0,0,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
20476,36,1,26,7338,0,0,38,1,67,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
20477,50,1,20,11316,0,0,11,2,96,0,0,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
20478,33,1,20,5055,2,0,83,3,50,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
20479,18,1,3,4178,0,0,30,3,12,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False
20480,50,0,33,9050,0,0,98,0,58,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False
20481,37,1,13,8223,2,0,10,1,43,0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
20482,56,0,26,4992,1,1,88,5,34,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
20483,43,0,12,6055,0,1,7,1,76,1,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
20484,54,0,40,8732,0,1,84,3,52,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False
20485,22,1,10,7942,2,0,53,1,43,1,0,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False
20486,21,0,3,6689,2,1,43,1,67,0,0,0,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
20487,41,1,23,6415,2,1,79,0,56,0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
20488,46,1,20,5350,2,0,38,1,71,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
20489,54,1,27,6647,0,0,7,4,99,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
20490,37,1,1,5640,0,0,90,2,8,0,0,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False
20491,54,1,33,9261,0,0,1,1,34,1,0,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
20492,25,1,1,7452,1,0,60,1,35,0,0,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False
20493,40,0,21,6077,0,0,38,0,44,1,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False
20494,32,1,8,8760,2,0,27,2,30,0,0,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
20495,44,0,17,4421,0,0,46,0,74,0,0,0,1,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False
20496,58,1,44,6048,0,0,45,0,118,0,0,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
20497,40,0,22,6589,0,1,96,1,24,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
20498,41,0,23,3608,0,0,14,1,64,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
20499,22,1,13,8625,1,0,53,4,62,0,0,0,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
20500,42,1,26,5520,0,0,53,5,68,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False
20501,34,0,1,10936,1,0,88,2,59,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False
20502,39,1,10,6588,0,1,92,5,11,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
20503,24,1,6,9103,1,0,51,1,60,1,0,1,0,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False
20504,30,1,14,4453,0,0,19,1,49,0,0,1,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
20505,46,0,8,9327,2,0,66,2,55,1,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
20506,53,1,33,5605,0,0,15,1,53,0,1,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
20507,28,0,8,8818,0,0,1,0,42,0,0,0,0,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
20508,56,0,2,9107,0,1,97,3,18,0,0,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
20509,46,1,31,7776,0,0,29,4,52,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
20510,27,1,6,3927,0,0,98,0,46,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
20511,35,0,11,10329,0,0,24,0,16,0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
20512,29,0,21,8805,0,1,44,0,60,0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
20513,44,0,19,6353,1,0,54,0,48,0,0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
20514,54,0,45,7946,0,0,44,4,97,1,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True
20515,29,0,10,3233,0,1,43,3,50,1,0,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
20516,39,0,30,4652,0,0,21,1,31,0,0,0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
20517,57,1,12,5377,2,0,78,3,78,0,0,0,0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
20518,57,0,35,8008,0,1,40,2,111,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
20519,56,1,35,3189,0,0,62,0,47,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False
20520,37,0,26,9665,3,0,84,1,94,0,0,0,1,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
20521,48,1,21,4751,2,0,6,1,24,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False
20522,52,1,14,9241,0,1,47,2,84,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
20523,47,1,14,6766,0,0,49,0,57,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
20524,38,0,14,10367,1,0,50,4,66,0,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
20525,24,1,8,4956,1,1,24,1,44,0,0,0,0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
20526,32,1,24,6336,1,1,80,4,85,0,0,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False
20527,41,0,1,8897,1,0,43,4,40,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False
20528,42,0,8,7301,0,0,10,1,27,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
20529,52,1,28,8429,1,0,84,2,54,0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False
20530,53,1,39,8953,0,0,19,0,101,1,0,0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20531,24,0,10,6229,1,1,34,1,56,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
20532,30,0,6,7173,0,0,53,4,74,0,0,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
20533,56,0,39,5189,0,0,31,1,67,1,0,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
20534,28,0,4,7673,2,0,77,0,50,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
20535,59,1,38,8062,0,0,34,2,49,0,0,0,0,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
20536,37,1,10,8077,1,1,82,2,73,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False
20537,34,0,17,8206,3,0,76,0,19,1,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
20538,59,0,34,4143,0,0,48,3,67,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
20539,23,1,11,5397,1,0,72,3,55,0,0,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
20540,32,1,5,8129,1,0,56,1,75,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
