user_id,first_pay_ts,first_pay_item,pre_pay_events,pre_pay_active_days,pre_pay_span_days,pre_pay_recency_days,obs_total_events,obs_active_days,obs_events_per_active_day,obs_w1_events,obs_w2_events,obs_decay_ratio,obs_activity_change_rate,obs_last_active_day,obs_recency_days,obs_unique_items,obs_unique_sources,obs_unique_platforms,obs_enter_count,obs_respond_count,obs_submit_count,obs_response_with_answer_count,obs_response_with_answer_rate,obs_play_video_count,obs_pause_video_count,obs_play_audio_count,obs_pause_audio_count,obs_quit_count,obs_pay_count,obs_refund_count,total_lifetime_events,is_refund_churn,is_non_renewal_churn,is_churn
u394734,1546463069598,p73,0,0,0,0,34,2,17,34,0,0,-1,0.424275,13.575725,17,2,2,11,9,9,9,1,0,0,1,1,2,1,0,10153,0,1,1
u394737,1548181160463,p79,0,0,0,0,636,5,127.2,252,384,1.52381,0.52381,9.833763,4.166237,149,4,1,106,51,46,51,1,108,108,69,69,60,1,0,2347,0,1,1
u394752,1546921667632,p73,0,0,0,0,244,2,122,244,0,0,-1,1.189071,12.810929,108,3,1,68,50,32,50,1,14,14,13,13,36,1,0,300,0,1,1
u394755,1546623634104,p76,0,0,0,0,179,2,89.5,179,0,0,-1,0.389962,13.610038,46,2,1,29,17,19,17,1,0,0,46,50,10,1,0,349,0,1,1
u394789,1561996007742,p121,34,1,0.167978,179.219816,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,0,1,1
u394790,1546465482499,p73,0,0,0,0,8820,15,588,5537,3283,0.59292,-0.40708,13.778435,0.221565,625,5,2,519,295,248,295,1,34,33,3573,3844,271,1,0,23176,0,1,1
u394797,1552878514335,p91,0,0,0,0,167,4,41.75,109,58,0.53211,-0.46789,7.555743,6.444257,26,3,1,74,4,4,4,1,7,7,0,0,70,1,0,167,0,1,1
u3948,1564722445419,p126,366,4,4.558045,2.165301,294,8,36.75,23,271,11.782609,10.782609,13.720756,0.279244,95,5,1,68,25,26,25,1,16,16,25,26,42,1,0,3898,0,1,1
u394808,1546466500574,p73,0,0,0,0,736,4,184,736,0,0,-1,4.329424,9.670576,315,4,2,197,156,102,156,1,7,7,71,71,95,1,0,736,0,1,1
u394833,1547142437314,p79,4694,6,6.266889,0.277174,21176,14,1512.571429,8107,13069,1.612064,0.612064,13.641802,0.358198,9004,4,2,6101,3883,3024,3883,1,10,10,2131,2130,3077,1,0,48431,0,1,1
u394845,1546466938285,p73,0,0,0,0,58,3,19.333333,38,20,0.526316,-0.473684,12.796661,1.203339,35,2,1,19,19,15,19,1,0,0,0,0,4,1,0,96,0,1,1
u394865,1546641300148,p74,21,1,0.003687,1.64067,14408,14,1029.142857,9068,5340,0.588884,-0.411116,13.635169,0.364831,2919,5,2,2137,8035,990,8035,1,143,120,562,560,1147,1,0,27752,0,1,1
u3949,1565104738359,p156,45,2,6.970481,5.654412,507,8,63.375,221,286,1.294118,0.294118,13.932604,0.067396,184,3,2,146,74,67,74,1,0,0,70,70,79,1,0,850,0,1,1
u394900,1546470550089,p74,0,0,0,0,91,3,30.333333,91,0,0,-1,1.275583,12.724417,54,3,1,34,22,20,22,1,0,0,0,0,14,1,0,91,0,1,1
u394913,1547014731893,p73,8,1,0.000384,5.950209,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,504,0,0,0
u394930,1546801857199,p73,653,3,3.17706,0.305133,5171,13,397.769231,3796,1375,0.362223,-0.637777,11.252822,2.747178,1036,5,2,894,467,410,467,1,66,66,1359,1423,484,1,0,11802,0,1,1
u394932,1546474022861,p73,0,0,0,0,2440,7,348.571429,1572,868,0.552163,-0.447837,13.238525,0.761475,1096,5,1,688,463,345,463,1,6,6,199,199,343,1,0,16775,0,0,0
u394962,1554304622375,p88,470,2,0.691201,0.334352,295,5,59,292,3,0.010274,-0.989726,7.356371,6.643629,150,3,1,100,65,50,65,1,3,3,15,8,50,1,0,765,0,1,1
u394976,1546633216829,p73,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,619,0,1,1
u395117,1546540590394,p74,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0
u395148,1546492036984,p74,0,0,0,0,1746,12,145.5,1517,229,0.150956,-0.849044,13.16535,0.83465,516,5,1,366,255,186,255,1,5,5,351,397,180,1,0,1772,0,1,1
u395152,1546495610562,p73,0,0,0,0,1299,7,185.571429,1235,64,0.051822,-0.948178,7.02989,6.97011,664,4,1,425,294,201,294,1,10,10,59,59,224,1,0,1299,0,1,1
u395195,1546495924360,p73,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124,0,1,1
u3952,1564453471481,p124,0,0,0,0,1826,12,152.166667,592,1234,2.084459,1.084459,13.969931,0.030069,898,5,1,600,371,307,371,1,3,3,118,118,293,1,0,3515,1,0,1
u395203,1553716524832,p94,37,1,0.003789,83.423642,506,3,168.666667,506,0,0,-1,6.675428,7.324572,189,3,1,125,87,59,87,1,10,10,41,41,66,1,0,1239,0,1,1
u395205,1546911033059,p73,0,0,0,0,55,2,27.5,1,54,54,53,12.526583,1.473417,20,2,1,13,7,6,7,1,11,10,0,0,7,1,0,1488,0,1,1
u395238,1546833948814,p73,0,0,0,0,160,1,160,160,0,0,-1,0.444286,13.555714,93,1,1,62,35,31,35,1,0,0,0,0,31,1,0,160,0,1,1
u395245,1546479440292,p73,0,0,0,0,879,2,439.5,879,0,0,-1,1.330711,12.669289,392,4,1,267,136,134,136,1,7,7,17,18,133,1,0,879,0,1,1
u395280,1546538295494,p73,0,0,0,0,803,6,133.833333,803,0,0,-1,6.873803,7.126197,335,4,1,244,126,122,126,1,4,4,90,90,122,1,0,803,0,1,1
u3953,1554608909274,p91,69,2,2.053426,2.984759,1787,10,178.7,714,1073,1.502801,0.502801,12.04661,1.95339,558,4,1,447,213,200,213,1,50,50,208,210,247,1,0,5875,0,1,1
u395320,1562072338583,p141,18170,128,179.874329,0.584568,119,1,119,119,0,0,-1,0.425959,13.574041,46,2,1,30,16,15,16,1,0,0,21,21,15,1,0,19938,0,1,1
u395330,1546535414929,p73,107,1,0.015336,0.242689,729,3,243,729,0,0,-1,3.245318,10.754682,185,3,1,147,65,61,65,1,57,57,127,127,86,1,1,836,1,0,1
u395353,1546482704223,p74,0,0,0,0,422,4,105.5,422,0,0,-1,3.406726,10.593274,180,5,1,126,122,66,122,1,1,1,16,16,60,1,0,422,0,1,1
u395360,1547743260720,p81,35,1,0.001852,14.228139,1076,7,153.714286,1021,55,0.053869,-0.946131,9.30551,4.69449,494,2,1,341,183,162,183,1,7,7,96,97,179,1,0,38230,0,1,1
u395458,1546485668171,p74,0,0,0,0,283,1,283,283,0,0,-1,0.543417,13.456583,105,3,1,70,42,39,42,1,0,0,49,49,31,1,0,283,0,1,1
u395498,1546795692636,p73,0,0,0,0,140,3,46.666667,128,12,0.09375,-0.90625,11.808361,2.191639,76,2,1,50,37,25,37,1,0,0,1,1,25,1,0,322,0,1,1
u3955,1564504491151,p127,288,3,161.060468,0.373391,3667,9,407.444444,2337,1330,0.569106,-0.430894,12.398006,1.601994,1275,6,1,1046,894,490,894,1,65,65,265,270,556,1,0,3955,0,1,1
u395504,1546529734334,p74,28,1,0.001684,0.139786,2746,5,549.2,2746,0,0,-1,4.936459,9.063541,1133,4,1,703,690,334,690,1,154,151,170,170,369,1,0,16230,0,0,0
u395532,1546492990319,p74,0,0,0,0,67,2,33.5,67,0,0,-1,5.173516,8.826484,44,2,1,15,33,7,33,1,2,1,0,0,8,1,0,67,0,1,1
u395538,1551222778437,p86,124,1,0.018034,54.42423,1078,4,269.5,1078,0,0,-1,6.368387,7.631613,406,4,1,287,138,140,138,1,9,9,124,125,147,1,0,2503,0,1,1
u395563,1547103295456,p73,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,0,0,0
u395564,1558984074321,p112,668,5,10.036527,93.529787,57,2,28.5,57,0,0,-1,6.745953,7.254047,31,1,1,23,10,10,10,1,0,0,0,0,13,1,0,733,0,1,1
u395571,1547223776075,p73,0,0,0,0,27,2,13.5,27,0,0,-1,0.427625,13.572375,2,1,1,1,0,0,0,0,12,12,0,0,1,1,0,250,0,1,1
u395590,1546805693592,p73,31,1,0.002584,3.307796,352,6,58.666667,352,0,0,-1,4.232467,9.767533,145,2,1,87,91,41,91,1,18,18,25,25,46,1,0,383,0,1,1
u3956,1564330685387,p148,0,0,0,0,2371,9,263.444444,1008,1363,1.352183,0.352183,10.409105,3.590895,738,6,1,596,537,283,537,1,64,64,254,259,313,1,0,4363,0,1,1
u395621,1573154315779,p180,133,2,307.877499,0.382566,2764,10,276.4,2241,523,0.233378,-0.766622,12.718049,1.281951,1076,4,1,677,606,332,606,1,202,201,114,114,345,1,0,2897,0,1,1
u395642,1546524487022,p76,0,0,0,0,697,8,87.125,378,319,0.843915,-0.156085,12.721061,1.278939,211,5,2,186,91,81,91,1,72,72,40,44,105,1,0,1312,0,1,1
u395645,1556492190624,p96,1844,5,5.033029,110.371902,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2435,0,1,1
u395652,1546489482299,p74,0,0,0,0,1732,15,115.466667,684,1048,1.532164,0.532164,13.917336,0.082664,599,4,2,446,201,202,201,1,61,61,254,260,244,1,0,3005,0,1,1
u395700,1547144270889,p73,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8818,0,1,1
u395704,1546492416428,p73,0,0,0,0,21,2,10.5,21,0,0,-1,1.141459,12.858541,12,1,1,3,14,2,14,1,0,0,0,0,1,1,0,21,0,1,1
u3958,1553635860340,p91,0,0,0,0,1046,6,174.333333,1046,0,0,-1,5.675084,8.324916,371,5,2,276,195,136,195,1,14,14,135,135,140,1,0,7761,0,1,1
u395807,1547419359855,p79,83,1,0.008319,10.343474,8301,12,691.75,4476,3825,0.854558,-0.145442,11.419915,2.580085,2367,5,2,1969,2092,862,2092,1,403,395,509,509,1107,1,0,27904,0,1,1
u395816,1546548411032,p73,0,0,0,0,57,2,28.5,57,0,0,-1,0.380422,13.619578,19,1,1,12,6,6,6,1,0,0,13,13,6,1,0,148,0,1,1
u395900,1547091386543,p79,33,1,0.003668,6.521765,5,1,5,5,0,0,-1,0.379636,13.620364,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,38,0,1,1
u395950,1546496676662,p76,0,0,0,0,32,1,32,32,0,0,-1,0.372647,13.627353,19,1,1,9,9,9,9,1,0,0,2,2,0,1,0,605,0,1,1
u395965,1546497151257,p76,0,0,0,0,390,3,130,390,0,0,-1,4.407069,9.592931,82,5,1,75,42,37,42,1,32,32,65,68,38,1,0,390,0,1,1
u395992,1546542656762,p74,86,1,0.013,0.140911,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,0,1,1
u396,1559512884270,p112,250,1,0.112555,2.289331,2853,15,190.2,2089,764,0.365725,-0.634275,13.52758,0.47242,1046,5,2,795,447,344,447,1,161,161,146,164,451,1,0,8152,0,1,1
u3960,1563588522676,p141,0,0,0,0,535,7,76.428571,366,169,0.461749,-0.538251,12.769097,1.230903,170,5,1,121,8,57,8,1,5,5,49,49,64,1,0,1270,0,1,1
u396004,1546625657074,p74,0,0,0,0,105,2,52.5,105,0,0,-1,0.441774,13.558226,7,1,1,8,0,0,0,0,44,44,0,0,8,1,0,3934,0,1,1
u396096,1546499377122,p73,0,0,0,0,404,7,57.714286,304,100,0.328947,-0.671053,11.930429,2.069571,166,5,1,139,100,68,100,1,2,2,0,0,71,1,0,21609,0,0,0
u396141,1553727033904,p94,13954,25,51.656597,5.474585,1751,4,437.75,1751,0,0,-1,2.591497,11.408503,700,3,1,432,373,215,373,1,2,2,137,135,217,1,0,15707,1,0,1
u396159,1546539272867,p76,38,1,0.014951,0.053712,72,3,24,72,0,0,-1,3.092839,10.907161,22,1,1,16,7,8,7,1,0,0,10,10,8,1,1,110,1,0,1
u3962,1564446700411,p141,0,0,0,0,191,5,38.2,191,0,0,-1,6.483687,7.516313,75,6,2,46,42,24,42,1,4,4,17,17,22,1,0,191,0,1,1
u396204,1546587724775,p74,45,1,0.020766,0.591401,1423,6,237.166667,1226,197,0.160685,-0.839315,8.98596,5.01404,587,4,1,439,219,211,219,1,27,27,89,89,228,1,0,3082,0,0,0
u396246,1546564447193,p74,0,0,0,0,286,3,95.333333,286,0,0,-1,5.511653,8.488347,132,3,1,98,66,45,66,1,3,1,9,7,53,1,0,975,0,1,1
u396265,1567655846293,p164,1,1,0,244.463703,816,4,204,814,2,0.002457,-0.997543,10.939136,3.060864,483,2,1,271,232,137,232,1,0,0,19,18,134,1,0,1546,0,1,1
u3963,1557427093276,p115,0,0,0,0,2938,13,226,1435,1503,1.047387,0.047387,13.74602,0.25398,644,5,2,626,247,229,247,1,680,680,39,39,397,1,0,11692,0,1,1
u396311,1546754947231,p74,38,1,0.012423,2.463093,340,3,113.333333,340,0,0,-1,6.17019,7.82981,103,3,1,89,39,37,39,1,0,0,49,51,52,1,0,461,0,1,1
u396448,1546570630580,p76,0,0,0,0,672,9,74.666667,546,126,0.230769,-0.769231,12.283238,1.716762,228,6,1,247,84,79,84,1,14,14,31,34,168,1,0,6858,0,1,1
u396451,1551738090438,p90,0,0,0,0,2659,8,332.375,1996,663,0.332164,-0.667836,11.26457,2.73543,836,4,1,513,583,240,583,1,99,96,354,351,273,1,0,2659,0,1,1
u3965,1564435621500,p141,0,0,0,0,1529,14,109.214286,832,697,0.83774,-0.16226,13.624638,0.375362,461,7,1,414,93,92,93,1,107,107,189,203,322,1,0,3777,0,1,1
u396500,1548554004860,p74,21,1,0.004556,17.594405,872,6,145.333333,145,727,5.013793,4.013793,13.370455,0.629545,84,4,1,91,44,34,44,1,284,284,33,33,57,1,0,1323,0,1,1
u396517,1548283219878,p79,0,0,0,0,176,2,88,176,0,0,-1,2.342394,11.657606,86,2,1,35,70,16,70,1,1,1,14,14,19,1,0,176,0,1,1
u396520,1546531408329,p74,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2111,0,1,1
u396548,1572539388412,p173,70,3,269.04483,31.588781,47,3,15.666667,12,35,2.916667,1.916667,11.669342,2.330658,8,1,1,22,2,2,2,1,0,0,0,0,20,1,0,132,0,1,1
u3966,1564513174337,p127,215,2,9.816086,0.546032,1594,7,227.714286,205,1389,6.77561,5.77561,11.210831,2.789169,512,4,1,436,250,204,250,1,14,14,211,222,232,1,0,1812,0,1,1
u396636,1546548104281,p74,0,0,0,0,871,5,174.2,1,870,870,869,13.588369,0.411631,294,3,1,150,187,72,187,1,21,20,158,158,78,1,0,5274,0,1,1
u396702,1546582671987,p76,0,0,0,0,186,8,23.25,152,34,0.223684,-0.776316,11.95967,2.04033,73,3,1,62,41,29,41,1,9,9,1,1,33,1,0,499,0,1,1
u396718,1561500069595,p121,0,0,0,0,176,2,88,176,0,0,-1,5.585418,8.414582,86,1,1,43,57,17,57,1,0,0,16,16,26,1,0,176,0,1,1
u396726,1562529966460,p124,18,1,0.003009,184.694932,652,6,108.666667,536,116,0.216418,-0.783582,13.755165,0.244835,262,2,1,198,158,70,158,1,0,0,44,44,128,1,0,3311,0,1,1
u396732,1546541104558,p73,0,0,0,0,28,2,14,28,0,0,-1,0.363598,13.636402,17,1,1,8,11,8,11,1,0,0,0,0,0,1,0,28,0,1,1
u396753,1564964437705,p124,38,1,0.00455,211.517633,1197,12,99.75,447,750,1.677852,0.677852,13.563995,0.436005,158,6,1,158,57,68,57,1,210,199,151,150,90,1,0,1489,0,1,1
u3968,1562446339450,p124,0,0,0,0,50,5,10,50,0,0,-1,5.52337,8.47663,24,4,1,15,9,10,9,1,1,1,4,4,5,1,0,117,0,1,1
u396846,1547226135626,p79,39,1,0.00788,7.508028,4073,12,339.416667,3042,1031,0.338922,-0.661078,11.405595,2.594405,1038,4,1,764,773,335,773,1,63,63,544,540,429,1,0,12662,0,1,1
u396859,1546831961479,p73,180,1,0.033583,2.912988,682,4,170.5,682,0,0,-1,3.101663,10.898337,190,4,1,151,70,67,70,1,51,51,98,103,84,1,0,1127,0,0,0
u396864,1546795784443,p73,0,0,0,0,20,2,10,1,19,19,18,10.593326,3.406674,13,1,1,4,11,2,11,1,0,0,0,0,2,1,0,20,0,1,1
u3969,1562263627312,p125,0,0,0,0,87,4,21.75,33,54,1.636364,0.636364,13.582759,0.417241,27,2,1,16,12,10,12,1,21,21,0,0,6,1,0,129,0,1,1
u396939,1546551488537,p76,0,0,0,0,103,3,34.333333,103,0,0,-1,2.808228,11.191772,32,4,1,24,15,15,15,1,4,4,15,16,9,1,0,103,0,1,1
u396941,1557346169054,p95,0,0,0,0,91,2,45.5,91,0,0,-1,1.338376,12.661624,37,2,1,15,24,7,24,1,1,1,17,17,8,1,0,91,0,1,1
u396947,1546548694297,p74,0,0,0,0,1368,12,114,731,637,0.871409,-0.128591,12.767877,1.232123,628,4,1,509,283,226,283,1,3,3,28,28,283,1,0,2916,0,1,1
u396993,1546551799282,p73,0,0,0,0,631,2,315.5,631,0,0,-1,0.828505,13.171495,191,2,1,137,78,67,78,1,9,9,117,118,70,1,0,960,0,1,1
u397,1561490935544,p118,739,2,0.947722,0.646514,2805,5,561,2805,0,0,-1,4.185979,9.814021,562,5,2,329,354,155,354,1,24,24,870,871,174,1,0,3544,0,1,1
u3970,1561953058164,p119,39,1,0.004149,0.631112,627,4,156.75,627,0,0,-1,6.108088,7.891912,181,2,2,106,92,52,92,1,0,0,140,143,54,1,0,1409,0,1,1
u397003,1554096185784,p88,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,608,0,0,0
u397006,1546617905712,p73,0,0,0,0,5,2,2.5,5,0,0,-1,0.377248,13.622752,3,1,1,2,0,0,0,0,0,0,0,0,2,1,0,5,0,1,1
u397032,1546899160087,p73,21,1,0.00371,3.650851,2179,7,311.285714,1122,1057,0.942068,-0.057932,13.571881,0.428119,765,4,1,537,741,253,741,1,78,78,104,103,284,1,0,6003,0,1,1
u397064,1546625933355,p74,0,0,0,0,2016,11,183.272727,1220,796,0.652459,-0.347541,13.443344,0.556656,782,5,2,538,412,252,412,1,103,101,88,88,286,1,0,6287,0,1,1
u397077,1552321537412,p91,303,7,17.777812,39.317986,1371,9,152.333333,426,945,2.21831,1.21831,11.91089,2.08911,430,2,1,296,189,145,189,1,6,6,276,301,151,1,0,5456,0,1,1
u397143,1567963949233,p136,74,1,0.013015,247.405367,563,7,80.428571,549,14,0.025501,-0.974499,7.688017,6.311983,162,5,1,201,35,34,35,1,4,4,41,41,167,1,0,3849,0,1,1
u397157,1547016146756,p76,0,0,0,0,190,2,95,190,0,0,-1,3.076572,10.923428,80,4,1,53,35,32,35,1,0,0,24,24,21,1,0,796,0,1,1
u397168,1564431225994,p124,430,3,1.91097,204.608367,21,4,5.25,21,0,0,-1,6.147551,7.852449,11,1,1,10,0,0,0,0,0,0,0,0,10,1,0,451,0,1,1
u397178,1547528863990,p73,3629,10,10.595405,0.289651,1689,7,241.285714,744,945,1.270161,0.270161,13.416026,0.583974,398,3,2,309,198,136,198,1,130,125,308,309,173,1,0,18058,0,1,1
u397193,1547151327374,p79,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,465,0,0,0
u397268,1551064717662,p89,58,2,10.456088,41.318324,69,1,69,69,0,0,-1,0.384626,13.615374,25,1,1,16,14,8,14,1,0,0,10,10,8,1,0,127,0,1,1
u397306,1547168698348,p73,0,0,0,0,124,2,62,1,123,123,122,9.514466,4.485534,50,2,1,37,30,17,30,1,10,9,0,0,20,1,0,1041,0,1,1
u397307,1574033140457,p182,40,1,0.006081,317.586312,28,2,14,28,0,0,-1,2.1934,11.8066,4,1,1,6,0,0,0,0,8,7,0,0,6,1,0,68,0,1,1
u397319,1546563500533,p73,0,0,0,0,250,1,250,250,0,0,-1,0.671033,13.328967,131,4,1,97,51,44,51,1,1,1,1,1,53,1,0,686,0,1,1
u397341,1546563221025,p74,0,0,0,0,15272,11,1388.363636,13202,2070,0.156794,-0.843206,10.498691,3.501309,6663,5,1,4252,4404,2018,4404,1,372,340,722,722,2234,1,0,15492,0,1,1
u397346,1553724119517,p94,0,0,0,0,354,4,88.5,354,0,0,-1,6.351617,7.648383,110,5,2,78,49,39,49,1,2,2,72,72,39,1,0,356,0,1,1
u3974,1564087511960,p148,513,3,67.958813,0.084741,13206,8,1650.75,13203,3,0.000227,-0.999773,7.681031,6.318969,2307,5,2,1676,895,645,895,1,3372,3368,824,825,1031,1,0,13719,0,1,1
u397415,1547147377486,p74,0,0,0,0,343,7,49,251,92,0.366534,-0.633466,8.345994,5.654006,173,1,1,115,101,39,101,1,0,0,1,1,76,1,0,358,0,1,1
u397517,1547272660089,p75,877,5,6.161036,1.613458,4095,14,292.5,1004,3091,3.078685,2.078685,13.478309,0.521691,1406,5,1,1098,719,525,719,1,44,44,407,408,573,1,0,5934,0,1,1
u397583,1546572093905,p74,0,0,0,0,318,3,106,121,197,1.628099,0.628099,9.160371,4.839629,177,4,1,104,89,44,89,1,10,10,0,0,60,1,0,2178,0,0,0
u3976,1561406116299,p118,0,0,0,0,656,4,164,414,242,0.584541,-0.415459,8.715605,5.284395,259,3,1,143,172,70,172,1,32,31,25,25,73,1,0,10006,0,0,0
u397602,1548019650591,p74,78,1,0.00698,16.373614,740,5,148,473,267,0.564482,-0.435518,11.694878,2.305122,203,4,2,149,82,65,82,1,52,51,124,127,84,1,0,1886,0,1,1
u397604,1546980310019,p73,783,4,3.57622,0.764834,4946,13,380.461538,4658,288,0.061829,-0.938171,13.394085,0.605915,1914,5,2,1631,983,728,983,1,213,211,128,130,903,1,0,5779,0,1,1
u397717,1546578636845,p73,0,0,0,0,2865,12,238.75,507,2358,4.650888,3.650888,13.459034,0.540966,639,5,2,531,302,203,302,1,69,67,682,682,328,1,0,13886,0,1,1
u397737,1557135152831,p94,0,0,0,0,562,5,112.4,562,0,0,-1,4.661329,9.338671,246,4,2,167,115,81,115,1,5,5,37,37,86,1,0,562,0,1,1
u397742,1549729466149,p86,0,0,0,0,216,4,54,216,0,0,-1,5.602007,8.397993,122,3,1,76,59,32,59,1,0,0,0,0,44,1,0,216,0,1,1
u397776,1546587108005,p76,0,0,0,0,118,1,118,118,0,0,-1,0.472554,13.527446,56,2,1,37,22,17,22,1,0,0,10,10,20,1,0,448,0,1,1
u397796,1546793586161,p73,35,1,0.003,2.087939,4995,15,333,3309,1686,0.509519,-0.490481,13.653095,0.346905,1756,4,2,1244,935,558,935,1,308,305,312,316,686,1,0,8930,0,1,1
u3978,1564517224409,p124,1649,15,21.728581,0.665127,1228,14,87.714286,945,283,0.299471,-0.700529,13.786845,0.213155,426,7,1,428,125,102,125,1,25,25,85,90,326,1,0,5465,0,1,1
u397838,1546828896826,p73,0,0,0,0,105,2,52.5,1,104,104,103,11.183062,2.816938,9,1,1,10,0,0,0,0,42,42,0,0,10,1,0,105,0,1,1
u397857,1546583093817,p73,0,0,0,0,614,2,307,614,0,0,-1,1.271912,12.728088,327,2,1,180,181,91,181,1,0,0,36,36,89,1,0,614,0,1,1
u397897,1547592569030,p74,32,1,0.006356,11.295617,39,3,13,39,0,0,-1,1.486663,12.513337,17,3,1,16,4,4,4,1,1,1,0,0,12,1,0,71,0,1,1
u397930,1557516256239,p113,36,1,0.003489,126.146016,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,1,1
u397959,1573914989270,p181,785,13,69.495427,246.444316,367,6,61.166667,238,129,0.542017,-0.457983,9.32618,4.67382,190,3,1,135,74,63,74,1,0,0,10,10,72,1,0,1152,0,1,1
u397962,1546676782725,p73,199,1,0.06034,0.620573,53,2,26.5,1,52,52,51,10.227725,3.772275,31,1,1,21,10,10,10,1,0,0,0,0,11,1,0,454,0,1,1
u397980,1550354392614,p88,0,0,0,0,302,2,151,302,0,0,-1,3.536199,10.463801,93,3,1,66,33,32,33,1,8,8,59,61,34,1,0,302,0,1,1
u398,1561688060966,p141,3,1,0.00052,4.08129,1607,4,401.75,1607,0,0,-1,3.028488,10.971512,438,5,1,307,181,145,181,1,80,81,238,250,162,1,0,1610,0,1,1
u398019,1547217725121,p79,0,0,0,0,84,2,42,84,0,0,-1,0.404196,13.595804,28,2,1,20,9,7,9,1,16,16,0,0,13,1,0,518,0,1,1
u398024,1546587845558,p74,0,0,0,0,380,1,380,380,0,0,-1,0.416059,13.583941,153,4,1,92,80,49,80,1,7,7,29,29,43,1,0,380,0,1,1
u398032,1546589290809,p76,0,0,0,0,181,1,181,181,0,0,-1,0.387883,13.612117,101,3,1,66,44,37,44,1,0,0,2,2,29,1,0,887,0,1,1
u398038,1549429704244,p87,11,1,0.000813,32.492496,876,4,219,694,182,0.262248,-0.737752,10.146631,3.853369,375,3,1,279,131,134,131,1,55,55,27,27,145,1,0,1262,0,1,1
u398060,1548960606244,p74,33,1,0.002477,12.287464,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,1,1
u398135,1546599125920,p73,0,0,0,0,1834,3,611.333333,1477,357,0.241706,-0.758294,7.297053,6.702947,379,4,1,275,234,121,234,1,101,97,393,393,154,1,0,2791,0,1,1
u398170,1546605428149,p76,0,0,0,0,2810,10,281,2631,179,0.068035,-0.931965,13.738071,0.261929,917,6,1,678,319,322,319,1,140,154,240,243,356,1,0,5043,0,1,1
u398172,1546606848084,p74,0,0,0,0,695,5,139,695,0,0,-1,4.778468,9.221532,314,3,1,160,224,76,224,1,6,6,25,25,84,1,0,1324,0,1,1
u3982,1564516951541,p128,403,2,1.277401,0.075386,1544,10,154.4,1520,24,0.015789,-0.984211,9.464273,4.535727,443,3,1,267,248,119,248,1,0,0,378,383,148,1,0,1967,0,1,1
u398258,1546619162414,p76,0,0,0,0,1054,4,263.5,1054,0,0,-1,6.702853,7.297147,380,3,1,258,134,136,134,1,14,14,96,96,122,1,0,1054,0,1,1
u398293,1546619915816,p76,0,0,0,0,2515,14,179.642857,815,1700,2.08589,1.08589,13.730815,0.269185,594,4,2,425,237,206,237,1,1,0,709,712,219,1,0,4862,0,0,0
u398309,1546644904834,p73,0,0,0,0,863,8,107.875,847,16,0.01889,-0.98111,11.22462,2.77538,301,5,1,242,167,117,167,1,11,11,67,67,125,1,0,863,0,1,1
u398322,1546732573754,p74,0,0,0,0,514,5,102.8,507,7,0.013807,-0.986193,8.286643,5.713357,190,3,1,127,91,59,91,1,32,32,52,52,68,1,0,514,0,1,1
u398341,1546768539212,p74,0,0,0,0,148,2,74,1,147,147,146,11.261789,2.738211,79,2,1,46,35,23,35,1,0,0,10,10,23,1,0,1752,0,1,1
u398348,1547949957995,p74,29,1,0.002821,14.985866,7694,7,1099.142857,6591,1103,0.167349,-0.832651,11.547427,2.452573,2154,4,1,1865,1036,882,1036,1,136,136,890,896,983,1,0,22947,0,0,0
u3984,1564412390176,p125,0,0,0,0,1647,7,235.285714,1608,39,0.024254,-0.975746,7.643519,6.356481,456,5,1,384,304,173,304,1,28,26,246,246,211,1,0,2633,0,1,1
u398431,1546671780732,p76,0,0,0,0,1300,6,216.666667,1022,278,0.272016,-0.727984,12.878431,1.121569,636,3,1,444,242,223,242,1,1,1,82,85,221,1,0,1300,0,1,1
